LFQ intensity 1	LFQ intensity 2	LFQ intensity 3	LFQ intensity 4	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	Keywords	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Student's T-test Significant LIM_Fe10uM	Student's T-test significant	-Log Student's T-test p-value LIM_Fe10uM	Student's T-test q-value LIM_Fe10uM	Student's T-test Difference LIM_Fe10uM	Student's T-test Test statistic LIM_Fe10uM	T: Protein IDs	T: Majority protein IDs
35.9504013061523	36.2466011047363	36.4361000061035	36.2234001159668	37.1422004699707	37.2122001647949	37.0820999145508	37.0186004638672	36.4850997924805	36.526798248291	36.6045989990234	36.5550003051758	Acyltransferase;Carbohydrate metabolism;Cytoplasm;Glucose metabolism;Organic radical;Transferase	glucose metabolic process [GO:0006006]	cytoplasm [GO:0005737]	formate C-acetyltransferase activity [GO:0008861]			3.78445964488634	0.0996111111111111	-0.899649620056152	-0.811802025422618	A6T6Z6;A6TAU7	A6T6Z6
31.8959999084473	31.9095001220703	32.0525016784668	31.8269996643066	32.4499015808105	32.2890014648438	32.214298248291	32.2154006958008	31.6681003570557	31.8106994628906	31.8985004425049	32.0144004821777							2.64884838879024	0.327591836734694	-0.37090015411377	-0.345706147824684	A6T6Z8	A6T6Z8
27.7849006652832	27.5244998931885	27.3969993591309	27.5205001831055	27.4519004821777	27.6124000549316	27.6765003204346	27.6084003448486	27.5841999053955	27.5417003631592	27.5125999450684	27.5384998321533	Cell membrane;Membrane;Transmembrane;Transmembrane helix		plasma membrane [GO:0005886]				0.120674322861151	0.906024481106972	-0.0305752754211426	-0.0279339297958107	A6T6Z9	A6T6Z9
35.3872985839844	35.4858016967773	35.4352989196777	35.4714012145996	35.4385986328125	35.2492980957031	35.355899810791	35.3293991088867	35.1008987426758	35.2901992797852	35.3158988952637	35.3786010742188	3D-structure;Amino-acid biosynthesis;Aminotransferase;Cytoplasm;Pyridoxal phosphate;Pyridoxine biosynthesis;Serine biosynthesis;Transferase	L-serine biosynthetic process [GO:0006564];pyridoxine biosynthetic process [GO:0008615]	cytoplasm [GO:0005737]	O-phospho-L-serine:2-oxoglutarate aminotransferase activity [GO:0004648];pyridoxal phosphate binding [GO:0030170]			1.19629811924655	0.64954803040774	0.101651191711426	0.0972949959679821	A6T700	A6T700
32.9483985900879	33.0405006408691	32.9567985534668	32.9672012329102	33.0475997924805	32.9325981140137	33.0643997192383	32.9953994750977	33.0010986328125	33.0533981323242	32.8983001708984	32.9151000976563	Amino-acid biosynthesis;Aromatic amino acid biosynthesis;Cytoplasm;Transferase	amino acid biosynthetic process [GO:0008652];aromatic amino acid family biosynthetic process [GO:0009073];chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]			0.380250558143991	0.897138246369016	-0.0317745208740234	-0.0306576605960247	A6T701	A6T701
30.8052997589111	30.5648002624512	30.0196990966797	30.6460990905762	31.0648994445801	30.2492008209229	30.5732002258301	30.6504001617432	30.2178001403809	30.4813995361328	30.4074993133545	30.5165004730225	ATP-binding;Cytoplasm;Kinase;Nucleotide-binding;Transferase	phosphorylation [GO:0016310];pyrimidine nucleotide metabolic process [GO:0006220]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];CMP kinase activity [GO:0036430];dCMP kinase activity [GO:0036431]			0.208435973009616	0.636283907238229	-0.125450611114502	-0.10123190708881	A6T702	A6T702
36.7914009094238	36.7751998901367	36.8039016723633	36.8675003051758	37.0569000244141	37.182300567627	37.135799407959	37.0363006591797	36.9656982421875	36.9597015380859	37.0133018493652	37.0087013244629	Repeat;Ribonucleoprotein;Ribosomal protein;RNA-binding	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904];ribosome [GO:0005840]	RNA binding [GO:0003723];structural constituent of ribosome [GO:0003735]			3.50582989392393	0.373391003460208	-0.29332447052002	-0.282145627188575	A6T703	A6T703
33.1267013549805	32.7916984558105	32.5278015136719	33.0679016113281	32.3227005004883	32.4006996154785	32.8720016479492	33.0349006652832	33.043701171875	32.8983001708984	32.8264999389648	32.8298988342285	DNA recombination;DNA-binding;Transcription;Transcription regulation;Translation regulation	DNA recombination [GO:0006310];regulation of DNA-templated transcription [GO:0006355];regulation of translation [GO:0006417]	chromosome [GO:0005694]	DNA binding [GO:0003677];structural constituent of chromatin [GO:0030527]			0.444676565819037	0.465872164948454	0.220950126647949	0.180725085521055	A6T704	A6T704
31.0911998748779	31.3234004974365	31.4367008209229	31.2775993347168	31.3349990844727	31.3038997650146	31.2765007019043	31.4437007904053	30.808500289917	31.1693000793457	31.1870994567871	31.2618007659912	ATP-binding;Cell inner membrane;Cell membrane;Lipid transport;Membrane;Nucleotide-binding;Translocase;Transmembrane;Transmembrane helix;Transport		membrane [GO:0016020]	ABC-type transporter activity [GO:0140359];ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];ATPase-coupled lipid transmembrane transporter activity [GO:0034040]			0.298748986643519	0.807634458672875	-0.0575499534606934	-0.0532516042585173	A6T706	A6T706
26.2700004577637	27.1688003540039	26.9402008056641	26.3038997650146	26.3603000640869	26.4647006988525	27.2880992889404	25.0421009063721	27.050199508667	26.8787002563477	25.665599822998	26.2950000762939	ATP-binding;Kinase;Lipid A biosynthesis;Lipid biosynthesis;Lipid metabolism;Nucleotide-binding;Transferase	lipid A biosynthetic process [GO:0009245];phosphorylation [GO:0016310]		ATP binding [GO:0005524];tetraacyldisaccharide 4'-kinase activity [GO:0009029]			0.311783338671615	0.398858858858859	0.381925106048584	0.251799809964324	A6T707	A6T707
29.9484996795654	29.7215995788574	27.9862995147705	29.9958992004395	30.0835990905762	29.1527004241943	30.1756992340088	30.1243991851807	28.6751003265381	29.9417991638184	30.2129001617432	30.1695003509521							0.381893133308966	0.357292307692308	-0.471024990081787	-0.306236065748046	A6T709	A6T709
31.699800491333	31.702600479126	31.0478000640869	31.3997001647949	31.5503005981445	31.8412990570068	31.7462005615234	31.74880027771	31.2686004638672	31.5172996520996	31.6928005218506	31.7341995239258	Cytoplasm;Lipopolysaccharide biosynthesis;Nucleotidyltransferase;Transferase	CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0033468];lipopolysaccharide biosynthetic process [GO:0009103]	cytoplasm [GO:0005737]	3-deoxy-manno-octulosonate cytidylyltransferase activity [GO:0008690]			0.765015110336315	0.421422680412371	-0.259174823760986	-0.222075572345161	A6T710	A6T710
28.8162994384766	28.4272994995117	28.3633995056152	28.5916996002197	28.2644996643066	28.2784996032715	28.5629005432129	28.3096008300781	28.6152000427246	27.4349002838135	28.3092994689941	28.7264995574951	Membrane;Transmembrane;Transmembrane helix		membrane [GO:0016020]				0.788301523829606	0.478575727181545	0.195799350738525	0.1743379406066	A6T712	A6T712
29.6594009399414	29.7493000030518	29.702299118042	29.7035007476807	30.1776008605957	29.9195003509521	29.7451992034912	29.5610008239746	29.8605003356934	29.8712997436523	29.7821998596191	29.6032009124756	Calcium;Cell cycle;Cell division;Chromosome partition;Cytoplasm;DNA condensation	cell division [GO:0051301];chromosome condensation [GO:0030261];chromosome segregation [GO:0007059];DNA replication [GO:0006260]	cytoplasm [GO:0005737];nucleoid [GO:0009295]	calcium ion binding [GO:0005509]			0.509843226697857	0.566116504854369	-0.147200107574463	-0.129977212391931	A6T714	A6T714
29.8370990753174	30.0266990661621	30.3589000701904	30.1648998260498	30.730899810791	29.9682998657227	30.2714996337891	30.3209991455078	30.2943000793457	30.119499206543	30.2455997467041	30.4610996246338	Cell cycle;Cell division;Chromosome partition;Cytoplasm;DNA condensation	cell division [GO:0051301];chromosome condensation [GO:0030261];chromosome segregation [GO:0007059];DNA replication [GO:0006260]	cytoplasm [GO:0005737];nucleoid [GO:0009295]				0.548537560506089	0.455163793103448	-0.226025104522705	-0.189681450076172	A6T715	A6T715
32.9179992675781	32.9113998413086	33.1222991943359	32.9014015197754	32.8998985290527	33.0508003234863	32.9552993774414	32.9308013916016	32.915599822998	33.138599395752	33.0761985778809	33.0674018859863	ATP-binding;Cell cycle;Cell division;Chromosome partition;Coiled coil;Cytoplasm;DNA condensation;DNA-binding;Nucleotide-binding	cell division [GO:0051301];chromosome condensation [GO:0030261];chromosome segregation [GO:0007059];DNA replication [GO:0006260]	cytoplasm [GO:0005737];nucleoid [GO:0009295]	ATP binding [GO:0005524];DNA binding [GO:0003677]			0.0222861971640679	0.989564366128243	0.00407505035400391	0.00383603595178853	A6T716	A6T716
28.62380027771	28.2070999145508	28.3258991241455	28.2178001403809	28.5125007629395	28.2479000091553	28.181999206543	28.0713005065918	28.2808990478516	28.2317008972168	28.2369003295898	28.2537994384766	Glycosyltransferase;Transferase	peptidoglycan biosynthetic process [GO:0009252]		carboxypeptidase activity [GO:0004180];transferase activity [GO:0016740]			0.276721317020843	0.712971023824855	0.0902247428894043	0.0794930545138365	A6T717	A6T717
31.0207004547119	31.0592002868652	30.9190006256104	30.9796009063721	30.9284992218018	30.961799621582	30.8290996551514	31.1338005065918	30.604700088501	30.7896995544434	31.0491008758545	31.0872993469238							0.173306963549577	0.902868167202572	0.0313258171081543	0.029271777865278	A6T719	A6T719
35.3132019042969	35.2809982299805	35.472900390625	35.2299995422363	35.1663017272949	35.2626991271973	35.2518005371094	35.2215003967285	35.2346000671387	35.3437004089355	35.5250015258789	35.3410987854004	Aminotransferase;Pyridoxal phosphate;Transferase	amino acid metabolic process [GO:0006520];biosynthetic process [GO:0009058]		pyridoxal phosphate binding [GO:0030170];transaminase activity [GO:0008483]			0.878324715331817	0.667616963064296	0.0986995697021484	0.0934042305149712	A6T720	A6T720
31.4967002868652	31.5186004638672	31.4540004730225	31.7612991333008	31.578800201416	31.353099822998	31.3679008483887	31.4221000671387	31.0690002441406	31.2982006072998	31.2331008911133	30.9090995788574	Membrane;Signal	monoatomic ion transmembrane transport [GO:0034220]	cell outer membrane [GO:0009279]	porin activity [GO:0015288]			0.718662114292921	0.594757575757576	0.127174854278564	0.117068632891789	A6T721	A6T721
35.0728988647461	34.9721984863281	35.1921997070313	35.0932006835938	34.9124984741211	34.9906997680664	34.8321990966797	34.8434982299805	34.902400970459	35.1183013916016	35.0778007507324	34.8595008850098	Aminoacyl-tRNA synthetase;ATP-binding;Cytoplasm;Ligase;Nucleotide-binding;Protein biosynthesis	asparaginyl-tRNA aminoacylation [GO:0006421]	cytoplasm [GO:0005737]	asparagine-tRNA ligase activity [GO:0004816];ATP binding [GO:0005524];nucleic acid binding [GO:0003676]			1.74998548686257	0.470967479674797	0.187900543212891	0.177587730821961	A6T726	A6T726
30.8460998535156	30.9578990936279	31.2523002624512	30.8635005950928	30.9554004669189	30.8518009185791	30.8439998626709	30.8978996276855	30.8756008148193	30.7985000610352	30.8201007843018	30.8388004302979	Glycosyltransferase;Ligase;Phosphoprotein;Pyridine nucleotide biosynthesis;Transferase	NAD biosynthetic process [GO:0009435]		glycosyltransferase activity [GO:0016757];nicotinate phosphoribosyltransferase activity [GO:0004516]			0.421991067871624	0.697240105540897	0.092674732208252	0.0844434010386377	A6T732	A6T732
33.9114990234375	33.8428001403809	33.964900970459	33.8026008605957	33.689998626709	33.8256988525391	33.7349014282227	33.780101776123	33.7234992980957	33.6791000366211	33.7482986450195	33.8065986633301	Aminopeptidase;Hydrolase;Metal-binding;Metalloprotease;Protease;Zinc	proteolysis [GO:0006508]		aminopeptidase activity [GO:0004177];metallopeptidase activity [GO:0008237];zinc ion binding [GO:0008270]			1.41854554520339	0.595401215805471	0.122775077819824	0.117334204535493	A6T733	A6T733
31.7576007843018	31.2649002075195	31.868200302124	31.7490005493164	30.9167995452881	30.8150997161865	30.5062999725342	30.5625991821289	30.6163997650146	30.8362007141113	30.7369003295898	30.9354000091553	Flavoprotein;FMN;Monooxygenase;Oxidoreductase			alkanesulfonate monooxygenase activity [GO:0008726]			2.92177095113315	0.101529411764706	0.959725856781006	0.822584556763457	A6T736	A6T736
29.0478000640869	28.7283000946045	28.907600402832	29.1693992614746	28.07200050354	28.5625	27.8691005706787	27.996000289917	28.9598007202148	28.4148998260498	28.5774002075195	28.3791007995605	Signal		membrane [GO:0016020];periplasmic space [GO:0042597]	ATPase-coupled transmembrane transporter activity [GO:0042626]			2.47126011192491	0.113940594059406	0.838374614715576	0.711118623300145	A6T737	A6T737
30.5622997283936	30.3617992401123	30.6035995483398	30.3691005706787	29.3878993988037	29.9503002166748	29.7266998291016	29.804500579834	29.9043006896973	29.9258003234863	29.8948001861572	29.9008007049561		alkanesulfonate catabolic process [GO:0046306]		FMN reductase (NAD(P)H) activity [GO:0008752]			2.86250722176682	0.134434782608696	0.756849765777588	0.666833106464801	A6T738	A6T738
32.0699996948242	31.9512004852295	32.2223014831543	32.0438003540039	32.562198638916	32.4348983764648	32.3664016723633	32.2574996948242	32.3129997253418	32.4986991882324	32.1771011352539	32.2654991149902	Cell membrane;Flavoprotein;FMN;Membrane;Oxidoreductase;Pyrimidine biosynthesis	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207];'de novo' UMP biosynthetic process [GO:0044205]	cytoplasm [GO:0005737];plasma membrane [GO:0005886]	dihydroorotate dehydrogenase (quinone) activity [GO:0106430]			2.10760533137819	0.36034375	-0.333424091339111	-0.307284796613647	A6T739	A6T739
30.1629009246826	30.0226993560791	30.270299911499	30.0338001251221	29.9477996826172	30.4500007629395	30.067699432373	30.2127990722656	30.2714996337891	30.3637008666992	30.175199508667	30.3033008575439				2 iron, 2 sulfur cluster binding [GO:0051537];catalytic activity [GO:0003824];molybdenum ion binding [GO:0030151];pyridoxal phosphate binding [GO:0030170]			0.145961199250113	0.857491830985916	-0.047149658203125	-0.0419876433807963	A6T741	A6T741
30.6760997772217	30.7185001373291	30.8185005187988	30.6574001312256	31.0673007965088	31.1658992767334	31.0133991241455	30.9055995941162	30.5592002868652	30.4580001831055	30.7996006011963	30.9174995422363	Cytoplasm;Methyltransferase;RNA-binding;rRNA processing;S-adenosyl-L-methionine;Transferase		cytoplasm [GO:0005737]	23S rRNA (guanine(2445)-N(2))-methyltransferase activity [GO:0052915];RNA binding [GO:0003723];rRNA (guanine-N7-)-methyltransferase activity [GO:0070043]			2.57602951668927	0.360676691729323	-0.320424556732178	-0.300835593405519	A6T742	A6T742
30.6522006988525	30.6443996429443	30.7217998504639	30.6035995483398	30.7173004150391	30.7248001098633	30.6093997955322	30.6574001312256	30.7598991394043	30.7119007110596	30.8314990997314	30.7252998352051	ATP-binding;Coiled coil;Cytoplasm;DNA damage;DNA repair;DNA-binding;Hydrolase;Nucleotide-binding;Repeat	DNA repair [GO:0006281]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];DNA binding [GO:0003677];ribosome binding [GO:0043022]			0.240632863235478	0.928457556935818	-0.0217251777648926	-0.0209578480068215	A6T743	A6T743
30.835599899292	30.8141994476318	30.9857997894287	30.6870994567871	31.0069007873535	30.8211002349854	30.7101001739502	30.756799697876	30.9979000091553	30.4692001342773	30.6706008911133	30.5552997589111	Coiled coil;Membrane;Transmembrane;Transmembrane helix		membrane [GO:0016020]				0.0266081057508598	0.978360591133005	0.00694942474365234	0.00637908989571654	A6T745	A6T745
29.9958000183105	30.226900100708	30.0032005310059	30.4528999328613	30.1734008789063	30.0832996368408	30.0720996856689	30.1912994384766	29.8010997772217	30.2714004516602	30.0025005340576	30.2653999328613							0.132531066596255	0.88197799779978	0.039675235748291	0.0356543962086806	A6T746	A6T746
27.524299621582	27.6257991790771	27.3288993835449	27.4785003662109	28.1334991455078	25.3633995056152	27.5531997680664	26.6429004669189	27.5323009490967	25.9797992706299	28.8264999389648	26.3010005950928	Cytoplasm;Translation regulation	regulation of translation [GO:0006417]	cytoplasm [GO:0005737]				0.412439016967394	0.323512880562061	0.56612491607666	0.352323196155538	A6T747	A6T747
31.4085006713867	31.6537990570068	31.6408996582031	31.6331005096436	32.1566009521484	32.1013984680176	32.1240997314453	31.8367004394531	31.7087001800537	31.5807991027832	31.6786994934082	31.5746002197266	Cytoplasm;Fatty acid biosynthesis;Fatty acid metabolism;Isomerase;Lipid biosynthesis;Lipid metabolism;Lyase	fatty acid biosynthetic process [GO:0006633]	cytoplasm [GO:0005737]	(3R)-3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity [GO:0008693];(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659];trans-2-decenoyl-acyl-carrier-protein isomerase activity [GO:0034017]			2.61132583545516	0.269714285714286	-0.470624923706055	-0.430153691386939	A6T748	A6T748
29.1217002868652	29.2278003692627	29.2618007659912	29.0638999938965	29.7833995819092	29.2171993255615	29.521900177002	29.1569995880127	29.5818996429443	29.2772006988525	29.1061000823975	28.8824996948242	Hydrolase;Protease;Serine protease	protein catabolic process [GO:0030163];proteolysis [GO:0006508]		ATP binding [GO:0005524];ATP-dependent peptidase activity [GO:0004176];serine-type endopeptidase activity [GO:0004252]			0.823382886945887	0.426929292929293	-0.251074314117432	-0.2179026855995	A6T749	A6T749
26.3239002227783	25.5503997802734	25.0715999603271	26.2602005004883	25.6229991912842	26.6196994781494	25.0983009338379	26.5531997680664	26.9685001373291	27.3059997558594	26.4134006500244	26.5671005249023	Cell cycle;Cell division;Cytoplasm;DNA-binding	cell cycle [GO:0007049];cell division [GO:0051301];regulation of DNA-templated transcription [GO:0006355]	cytoplasm [GO:0005737]	sequence-specific DNA binding [GO:0043565]			0.136490880693756	0.595686037735849	-0.172024726867676	-0.116529599465774	A6T750	A6T750
38.1831016540527	38.1427001953125	38.2949981689453	38.059700012207	38.2700004577637	38.2737998962402	38.2393989562988	38.1741981506348	37.9701995849609	37.9925994873047	38.1855010986328	38.1589012145996	Cell outer membrane;Conjugation;Disulfide bond;Ion transport;Membrane;Porin;Signal;Transmembrane;Transmembrane beta strand;Transport	monoatomic ion transmembrane transport [GO:0034220]	cell outer membrane [GO:0009279];pore complex [GO:0046930]	porin activity [GO:0015288]			0.60609273788741	0.759460510328068	-0.0692243576049805	-0.0656736019175515	A6T751	A6T751
27.3572998046875	27.3743000030518	27.0739002227783	27.4207000732422	28.5809993743896	27.6231002807617	27.5769004821777	27.7320995330811	27.2415008544922	27.4519004821777	27.7236995697021	27.6851997375488	Cell inner membrane;Cell membrane;Membrane;Transmembrane;Transmembrane helix		plasma membrane [GO:0005886]				1.2103031611456	0.262603921568627	-0.571724891662598	-0.457657901046777	A6T755	A6T755
30.0216999053955	29.7758007049561	29.7663993835449	29.7110004425049	29.8955993652344	29.650899887085	29.4876003265381	29.4990005493164	29.5984001159668	29.3889999389648	29.6622009277344	29.5853004455566	ATP-binding;Helicase;Hydrolase;Nucleotide-binding			ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];DNA binding [GO:0003677];DNA helicase activity [GO:0003678]			0.780768848585433	0.489929186602871	0.185450077056885	0.165946413083366	A6T756	A6T756
30.2856006622314	29.8339004516602	30.2138004302979	30.0715007781982	29.2616996765137	30.6291007995605	29.9095993041992	30.6529998779297	31.1389007568359	30.9561996459961	30.7773990631104	30.5888004302979	Lyase	methylglyoxal biosynthetic process [GO:0019242]		methylglyoxal synthase activity [GO:0008929]			0.0118030934198723	0.97038407960199	-0.0121493339538574	-0.00902103903308122	A6T757	A6T757
32.7840003967285	32.6544990539551	32.8194999694824	32.7234992980957	32.4724998474121	32.5806999206543	32.336498260498	32.3765983581543	32.0462989807129	32.5815010070801	32.3843994140625	32.6069984436035	3D-structure						2.45388885883761	0.369965034965035	0.303800582885742	0.2851563248522	A6T758	A6T758
31.0340995788574	31.0337009429932	31.0538005828857	31.0722999572754	30.9911994934082	31.1362991333008	31.005500793457	31.065299987793	30.7712001800537	31.0751991271973	31.0848999023438	30.9277000427246	Cytoplasm;Methyltransferase;RNA-binding;rRNA processing;S-adenosyl-L-methionine;Transferase		cytoplasm [GO:0005737]	RNA binding [GO:0003723];rRNA (cytosine) methyltransferase activity [GO:0016434]			0.0107796573944651	0.995597678916828	-0.00109958648681641	-0.00106309443546761	A6T766	A6T766
28.8483009338379	28.6224002838135	28.8894996643066	28.5625991821289	26.6583003997803	28.3283996582031	28.2761001586914	28.2113990783691	28.3635005950928	28.6553993225098	28.4143009185791	28.7723999023438	Hydrolase			acylphosphatase activity [GO:0003998]			1.08928893095518	0.159178082191781	0.862150192260742	0.610504262079079	A6T769	A6T769
28.4202995300293	28.3920001983643	28.5916996002197	28.6112995147705	28.3320007324219	29.1683006286621	29.0104999542236	28.6032009124756	28.8924007415771	29.0732002258301	29.0370006561279	28.8064002990723	Membrane;Transmembrane;Transmembrane helix	negative regulation of apoptotic process [GO:0043066]	membrane [GO:0016020]				0.664604317833028	0.413757656458056	-0.274675846099854	-0.229111382560138	A6T771	A6T771
34.2156982421875	33.893798828125	33.9953994750977	34.1198997497559	33.1964988708496	33.410099029541	33.3692016601563	33.5544013977051	33.978401184082	33.7047996520996	33.7918014526367	33.6413993835449	Oxidoreductase						3.23868413896753	0.160416666666667	0.673648834228516	0.611340734677652	A6T789	A6T789
31.6117992401123	31.6506996154785	30.7199001312256	31.6522006988525	31.847900390625	30.702600479126	31.2152004241943	31.5440006256104	31.4484996795654	31.7147006988525	31.7252998352051	31.6513996124268							0.0877749434898778	0.779313807531381	0.0812244415283203	0.0607990029461516	A6T792	A6T792
33.8305015563965	33.6398010253906	33.8186988830566	33.709098815918	33.3717994689941	33.4133987426758	33.4776000976563	33.4523010253906	33.4389991760254	33.361198425293	33.3754997253418	33.2603988647461	Flavoprotein;FMN;NAD;NADP;Nucleotide-binding;Oxidoreductase			flavin adenine dinucleotide binding [GO:0050660];FMN binding [GO:0010181];NAD binding [GO:0051287];NADH dehydrogenase (quinone) activity [GO:0050136];NADP binding [GO:0050661];NADPH dehydrogenase (quinone) activity [GO:0008753]			3.1153398251761	0.357422562141491	0.32075023651123	0.30513275906744	A6T793	A6T793
29.721399307251	29.2910995483398	28.1280002593994	29.4752998352051	28.7276000976563	28.3325004577637	29.8342990875244	29.7782001495361	26.3505001068115	30.1331005096436	29.6658000946045	29.4293994903564	Signal						0.00923055002078664	0.969672147483807	-0.0142002105712891	-0.00936196780858183	A6T7A4	A6T7A4
30.8078002929688	30.6231994628906	30.9027996063232	30.6907997131348	30.2443008422852	30.3050994873047	30.2963008880615	30.3624000549316	30.4839000701904	30.3418006896973	30.1182994842529	30.0846996307373	DNA-binding;FAD;Flavoprotein;NAD;Oxidoreductase;Proline metabolism;Repressor;Transcription;Transcription regulation	proline biosynthetic process [GO:0006561];proline catabolic process to glutamate [GO:0010133]		1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842];DNA-binding transcription factor activity [GO:0003700];proline dehydrogenase activity [GO:0004657];sequence-specific DNA binding [GO:0043565]			3.31339755957091	0.27336877076412	0.454124450683594	0.425789998148981	A6T7A5	A6T7A5
29.1427001953125	29.3890991210938	28.923900604248	29.573600769043	29.4246997833252	29.8484001159668	29.6033992767334	29.4734001159668	29.5137004852295	29.2828006744385	29.6177005767822	29.2003002166748	Signal						0.994714862270938	0.372331034482759	-0.33014965057373	-0.282017055047943	A6T7A7	A6T7A7
30.6149997711182	31.4643001556396	30.9564990997314	31.0375003814697	31.5179004669189	30.9855003356934	31.0238990783691	30.9573993682861	30.6937999725342	31.2026996612549	30.9515991210938	30.9729995727539	Signal						0.183207825383371	0.697102175346078	-0.102849960327148	-0.0843420652228848	A6T7B0	A6T7B0
29.8358993530273	30.0144996643066	30.3994007110596	29.7828006744385	30.3558006286621	29.8544998168945	29.9701995849609	29.8815994262695	29.75830078125	30.027099609375	30.0300006866455	29.8931999206543	Hydrolase			hydrolase activity [GO:0016787]			0.0137182757874013	0.978044269552386	-0.00737476348876953	-0.00624190124845135	A6T7B3	A6T7B3
30.9785003662109	30.9213008880615	30.5543994903564	30.9755992889404	30.4612998962402	30.7199001312256	30.613899230957	30.7451000213623	30.7532005310059	30.6107006072998	30.642599105835	30.5652008056641	Cytoplasm;NAD;NADP;Oxidoreductase		cytosol [GO:0005829]	glycerate dehydrogenase activity [GO:0008465];glyoxylate reductase (NADP+) activity [GO:0030267];hydroxypyruvate reductase activity [GO:0016618];NAD binding [GO:0051287]			0.940531889055046	0.442669673055242	0.222400188446045	0.198468722753512	A6T7B8	A6T7B8
32.8036994934082	32.9682998657227	33.2762985229492	32.6203994750977	32.5204010009766	32.7690010070801	32.6309013366699	32.8462982177734	32.6884994506836	32.8810997009277	32.8083000183105	32.8240013122559	Hydrolase;Metal-binding;Zinc			phosphatase activity [GO:0016791];zinc ion binding [GO:0008270]			0.697511041181956	0.446260485651214	0.225523948669434	0.194936344433693	A6T7B9	A6T7B9
30.800500869751	30.7049999237061	30.4214992523193	30.9232997894287	30.7749004364014	30.4878005981445	30.6436004638672	30.7891998291016	30.6343002319336	30.4384002685547	30.4290008544922	30.8997001647949							0.112248257115722	0.884434260774686	0.0386996269226074	0.0343145568922735	A6T7C0	A6T7C0
31.2737998962402	31.0790996551514	31.3134994506836	31.1301002502441	31.4290008544922	30.9845008850098	30.9116992950439	31.0694007873535	31.1809997558594	31.2276992797852	31.2271003723145	30.9799995422363	Hydrolase	purine nucleoside metabolic process [GO:0042278]		deacetylase activity [GO:0019213];purine nucleoside binding [GO:0001883];ribonuclease inhibitor activity [GO:0008428]			0.335870661232939	0.681928715534634	0.10047435760498	0.0890939072064789	A6T7C2	A6T7C2
29.011100769043	28.8511009216309	28.7120990753174	28.94700050354	28.7469997406006	28.8589992523193	28.4944000244141	28.5454998016357	28.6688003540039	28.3745994567871	28.8488998413086	28.5687999725342	DNA-binding;Transcription;Transcription regulation			DNA binding [GO:0003677]			1.05698507976332	0.442959641255605	0.218850612640381	0.197627045955575	A6T7C3	A6T7C3
32.3074989318848	32.3833999633789	32.5769996643066	32.2582015991211	32.198299407959	32.4053993225098	32.2448997497559	32.32080078125	32.0037002563477	32.1986999511719	32.2820014953613	32.3428993225098	Periplasm;Signal	glucan biosynthetic process [GO:0009250]	periplasmic space [GO:0042597]	carbohydrate binding [GO:0030246];catalytic activity [GO:0003824]			0.486248107000362	0.702617090671885	0.0891752243041992	0.0823058863932507	A6T7C5	A6T7C5
31.5522003173828	31.5338001251221	31.6347999572754	31.4752006530762	31.6756992340088	31.6282005310059	31.558500289917	31.5191993713379	31.6431999206543	31.4505996704102	31.5835990905762	31.5072994232178	Cell inner membrane;Cell membrane;Glycosyltransferase;Membrane;Transferase;Transmembrane;Transmembrane helix	glucan biosynthetic process [GO:0009250]	plasma membrane [GO:0005886]	hexosyltransferase activity [GO:0016758]			0.429694396105145	0.847322379603399	-0.0463995933532715	-0.0442710056525611	A6T7C6	A6T7C6
29.8066005706787	29.9911994934082	30.0422992706299	29.985200881958	30.3605003356934	30.4927997589111	30.2626991271973	30.3691997528076	29.9932994842529	30.5104007720947	30.5524005889893	30.470100402832	Oxidoreductase;tRNA processing	tRNA modification [GO:0006400]		oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]			2.99339820216717	0.297767955801105	-0.414974689483643	-0.387883753249457	A6T7D1	A6T7D1
30.3666000366211	30.3164005279541	30.2233009338379	30.1177997589111	30.4167995452881	30.0930995941162	30.3048992156982	30.4631996154785	30.1247997283936	30.4074001312256	30.2959995269775	30.3992004394531	FAD;Flavoprotein;Oxidoreductase			flavin adenine dinucleotide binding [GO:0050660];N-methyl-L-amino-acid oxidase activity [GO:0050131]			0.263476466384313	0.790024808033077	-0.063474178314209	-0.0577557682436015	A6T7D3	A6T7D3
